date, value,PE For month,Key,Avg P,Actual PE
12/6/12,1413.94,16.49,122012,1422.2855,16.38906679
12/7/12,1418.07,16.49,122012,1422.2855,16.43693788
12/10/12,1418.55,16.49,122012,1422.2855,16.44250159
12/11/12,1427.84,16.49,122012,1422.2855,16.55018256
12/12/12,1428.48,16.49,122012,1422.2855,16.55760084
12/13/12,1419.45,16.49,122012,1422.2855,16.45293354
12/14/12,1413.58,16.49,122012,1422.2855,16.38489401
12/17/12,1430.36,16.49,122012,1422.2855,16.57939203
12/18/12,1446.79,16.49,122012,1422.2855,16.76983319
12/19/12,1435.81,16.49,122012,1422.2855,16.64256332
12/20/12,1443.69,16.49,122012,1422.2855,16.7339009
12/21/12,1430.15,16.49,122012,1422.2855,16.57695791
12/24/12,1426.66,16.49,122012,1422.2855,16.5365051
12/26/12,1419.83,16.49,122012,1422.2855,16.45733815
12/27/12,1418.1,16.49,122012,1422.2855,16.43728561
12/28/12,1402.43,16.49,122012,1422.2855,16.25565366
12/31/12,1426.19,16.49,122012,1422.2855,16.5310573
1/2/13,1462.42,17.08,12013,1480.395238,16.87478471
1/3/13,1459.37,17.08,12013,1480.395238,16.83959092
1/4/13,1466.47,17.08,12013,1480.395238,16.92151744
1/7/13,1461.89,17.08,12013,1480.395238,16.86866907
1/8/13,1457.15,17.08,12013,1480.395238,16.81397446
1/9/13,1461.02,17.08,12013,1480.395238,16.85863018
1/10/13,1472.12,17.08,12013,1480.395238,16.98671248
1/11/13,1472.05,17.08,12013,1480.395238,16.98590475
1/14/13,1470.68,17.08,12013,1480.395238,16.9700964
1/15/13,1472.34,17.08,12013,1480.395238,16.98925105
1/16/13,1472.63,17.08,12013,1480.395238,16.99259734
1/17/13,1480.94,17.08,12013,1480.395238,17.08848598
1/18/13,1485.98,17.08,12013,1480.395238,17.14664226
1/22/13,1492.56,17.08,12013,1480.395238,17.22256852
1/23/13,1494.81,17.08,12013,1480.395238,17.24853115
1/24/13,1494.82,17.08,12013,1480.395238,17.24864654
1/25/13,1502.96,17.08,12013,1480.395238,17.34257356
1/28/13,1500.18,17.08,12013,1480.395238,17.31049529
1/29/13,1507.84,17.08,12013,1480.395238,17.39888361
1/30/13,1501.96,17.08,12013,1480.395238,17.33103461
1/31/13,1498.11,17.08,12013,1480.395238,17.28660967
2/1/13,1513.17,17.27,22013,1512.311579,17.28100351
2/4/13,1495.71,17.27,22013,1512.311579,17.08160336
2/5/13,1511.29,17.27,22013,1512.311579,17.25953316
2/6/13,1512.12,17.27,22013,1512.311579,17.26901209
2/7/13,1509.39,17.27,22013,1512.311579,17.23783441
2/8/13,1517.93,17.27,22013,1512.311579,17.3353646
2/11/13,1517.01,17.27,22013,1512.311579,17.32485784
2/12/13,1519.43,17.27,22013,1512.311579,17.3524952
2/13/13,1520.33,17.27,22013,1512.311579,17.36277356
2/14/13,1521.38,17.27,22013,1512.311579,17.37476498
2/15/13,1519.79,17.27,22013,1512.311579,17.35660654
2/19/13,1530.94,17.27,22013,1512.311579,17.48394398
2/20/13,1511.95,17.27,22013,1512.311579,17.26707062
2/21/13,1502.42,17.27,22013,1512.311579,17.15823423
2/22/13,1515.6,17.27,22013,1512.311579,17.30875508
2/25/13,1487.85,17.27,22013,1512.311579,16.99183903
2/26/13,1496.94,17.27,22013,1512.311579,17.09565045
2/27/13,1515.99,17.27,22013,1512.311579,17.31320903
2/28/13,1514.68,17.27,22013,1512.311579,17.29824831
3/1/13,1518.2,17.89,32013,1550.829,17.51624269
3/4/13,1525.2,17.89,32013,1550.829,17.59700524
3/5/13,1539.79,17.89,32013,1550.829,17.76533746
3/6/13,1541.46,17.89,32013,1550.829,17.7846051
3/7/13,1544.26,17.89,32013,1550.829,17.81691012
3/8/13,1551.18,17.89,32013,1550.829,17.89674966
3/11/13,1556.22,17.89,32013,1550.829,17.9548987
3/12/13,1552.48,17.89,32013,1550.829,17.91174842
3/13/13,1554.52,17.89,32013,1550.829,17.93528494
3/14/13,1563.23,17.89,32013,1550.829,18.03577662
3/15/13,1560.7,17.89,32013,1550.829,18.00658673
3/18/13,1552.1,17.89,32013,1550.829,17.90736417
3/19/13,1548.34,17.89,32013,1550.829,17.86398315
3/20/13,1558.71,17.89,32013,1550.829,17.98362709
3/21/13,1545.8,17.89,32013,1550.829,17.83467788
3/22/13,1556.89,17.89,32013,1550.829,17.96262883
3/25/13,1551.69,17.89,32013,1550.829,17.90263379
3/26/13,1563.77,17.89,32013,1550.829,18.04200687
3/27/13,1562.85,17.89,32013,1550.829,18.03139237
3/28/13,1569.19,17.89,32013,1550.829,18.10454016
4/1/13,1562.17,17.57,42013,1570.702273,17.46998231
4/2/13,1570.25,17.57,42013,1570.702273,17.56034217
4/3/13,1553.69,17.57,42013,1570.702273,17.37514919
4/4/13,1559.98,17.57,42013,1570.702273,17.44549121
4/5/13,1553.28,17.57,42013,1570.702273,17.3705641
4/8/13,1563.07,17.57,42013,1570.702273,17.48004714
4/9/13,1568.61,17.57,42013,1570.702273,17.5420018
4/10/13,1587.73,17.57,42013,1570.702273,17.75582364
4/11/13,1593.37,17.57,42013,1570.702273,17.81889661
4/12/13,1588.85,17.57,42013,1570.702273,17.76834877
4/15/13,1552.36,17.57,42013,1570.702273,17.3602756
4/16/13,1574.57,17.57,42013,1570.702273,17.60865338
4/17/13,1552.01,17.57,42013,1570.702273,17.3563615
4/18/13,1541.61,17.57,42013,1570.702273,17.24005673
4/19/13,1555.25,17.57,42013,1570.702273,17.39259491
4/22/13,1562.5,17.57,42013,1570.702273,17.47367275
4/23/13,1578.78,17.57,42013,1570.702273,17.65573444
4/24/13,1578.79,17.57,42013,1570.702273,17.65584627
4/25/13,1585.16,17.57,42013,1570.702273,17.72708294
4/26/13,1582.24,17.57,42013,1570.702273,17.69442814
4/29/13,1593.61,17.57,42013,1570.702273,17.82158056
4/30/13,1597.57,17.57,42013,1570.702273,17.86586584
5/1/13,1582.7,17.93,52013,1639.842727,17.30529934
5/2/13,1597.59,17.93,52013,1639.842727,17.46810714
5/3/13,1614.42,17.93,52013,1639.842727,17.65212698
5/6/13,1617.5,17.93,52013,1639.842727,17.68580381
5/7/13,1625.96,17.93,52013,1639.842727,17.77830576
5/8/13,1632.69,17.93,52013,1639.842727,17.85189182
5/9/13,1626.67,17.93,52013,1639.842727,17.78606892
5/10/13,1633.7,17.93,52013,1639.842727,17.8629352
5/13/13,1633.77,17.93,52013,1639.842727,17.86370058
5/14/13,1650.34,17.93,52013,1639.842727,18.04487756
5/15/13,1658.78,17.93,52013,1639.842727,18.13716083
5/16/13,1650.47,17.93,52013,1639.842727,18.04629899
5/17/13,1667.47,17.93,52013,1639.842727,18.2321776
5/20/13,1666.29,17.93,52013,1639.842727,18.21927544
5/21/13,1669.16,17.93,52013,1639.842727,18.25065613
5/22/13,1655.35,17.93,52013,1639.842727,18.09965708
5/23/13,1650.51,17.93,52013,1639.842727,18.04673635
5/24/13,1649.6,17.93,52013,1639.842727,18.03678637
5/28/13,1660.06,17.93,52013,1639.842727,18.1511564
5/29/13,1648.36,17.93,52013,1639.842727,18.02322817
5/30/13,1654.41,17.93,52013,1639.842727,18.08937909
5/31/13,1630.74,17.93,52013,1639.842727,17.83057045
6/3/13,1640.42,17.66,62013,1618.7725,17.89727813
6/4/13,1631.38,17.66,62013,1618.7725,17.7986501
6/5/13,1608.9,17.66,62013,1618.7725,17.55338924
6/6/13,1622.56,17.66,62013,1618.7725,17.70242231
6/7/13,1643.38,17.66,62013,1618.7725,17.92957226
6/10/13,1642.81,17.66,62013,1618.7725,17.92335346
6/11/13,1626.13,17.66,62013,1618.7725,17.74137165
6/12/13,1612.52,17.66,62013,1618.7725,17.5928841
6/13/13,1636.36,17.66,62013,1618.7725,17.8529828
6/14/13,1626.73,17.66,62013,1618.7725,17.74791776
6/17/13,1639.04,17.66,62013,1618.7725,17.88222208
6/18/13,1651.81,17.66,62013,1618.7725,18.02154508
6/19/13,1628.93,17.66,62013,1618.7725,17.77192016
6/20/13,1588.19,17.66,62013,1618.7725,17.32743941
6/21/13,1592.43,17.66,62013,1618.7725,17.37369857
6/24/13,1573.09,17.66,62013,1618.7725,17.16269568
6/25/13,1588.03,17.66,62013,1618.7725,17.32569378
6/26/13,1603.26,17.66,62013,1618.7725,17.49185583
6/27/13,1613.2,17.66,62013,1618.7725,17.60030302
6/28/13,1606.28,17.66,62013,1618.7725,17.52480457
7/1/13,1614.96,17.86,72013,1668.675455,17.28798156
7/2/13,1614.08,17.86,72013,1668.675455,17.27856125
7/3/13,1615.41,17.86,72013,1668.675455,17.29279876
7/5/13,1631.89,17.86,72013,1668.675455,17.46921547
7/8/13,1640.46,17.86,72013,1668.675455,17.56095645
7/9/13,1652.32,17.86,72013,1668.675455,17.68791653
7/10/13,1652.62,17.86,72013,1668.675455,17.691128
7/11/13,1675.02,17.86,72013,1668.675455,17.93091771
7/12/13,1680.19,17.86,72013,1668.675455,17.98626203
7/15/13,1682.5,17.86,72013,1668.675455,18.01099034
7/16/13,1676.26,17.86,72013,1668.675455,17.94419178
7/17/13,1680.91,17.86,72013,1668.675455,17.99396956
7/18/13,1689.37,17.86,72013,1668.675455,18.08453299
7/19/13,1692.09,17.86,72013,1668.675455,18.11365031
7/22/13,1695.53,17.86,72013,1668.675455,18.15047516
7/23/13,1692.39,17.86,72013,1668.675455,18.11686178
7/24/13,1685.94,17.86,72013,1668.675455,18.04781519
7/25/13,1690.25,17.86,72013,1668.675455,18.0939533
7/26/13,1691.65,17.86,72013,1668.675455,18.10894016
7/29/13,1685.33,17.86,72013,1668.675455,18.0412852
7/30/13,1685.96,17.86,72013,1668.675455,18.04802929
7/31/13,1685.73,17.86,72013,1668.675455,18.04556716
8/1/13,1706.87,17.3,82013,1670.093636,17.68494122
8/2/13,1709.67,17.3,82013,1670.093636,17.71395212
8/5/13,1707.14,17.3,82013,1670.093636,17.6877387
8/6/13,1697.37,17.3,82013,1670.093636,17.58651138
8/7/13,1690.91,17.3,82013,1670.093636,17.51957909
8/8/13,1697.48,17.3,82013,1670.093636,17.58765109
8/9/13,1691.42,17.3,82013,1670.093636,17.52486322
8/12/13,1689.47,17.3,82013,1670.093636,17.5046592
8/13/13,1694.16,17.3,82013,1670.093636,17.55325246
8/14/13,1685.39,17.3,82013,1670.093636,17.46238617
8/15/13,1661.32,17.3,82013,1670.093636,17.21299604
8/16/13,1655.83,17.3,82013,1670.093636,17.15611395
8/19/13,1646.06,17.3,82013,1670.093636,17.05488663
8/20/13,1652.35,17.3,82013,1670.093636,17.12005755
8/21/13,1642.8,17.3,82013,1670.093636,17.02110966
8/22/13,1656.96,17.3,82013,1670.093636,17.16782192
8/23/13,1663.5,17.3,82013,1670.093636,17.2355831
8/26/13,1656.78,17.3,82013,1670.093636,17.16595694
8/27/13,1630.48,17.3,82013,1670.093636,16.89346169
8/28/13,1634.96,17.3,82013,1670.093636,16.93987913
8/29/13,1638.17,17.3,82013,1670.093636,16.97313806
8/30/13,1632.97,17.3,82013,1670.093636,16.91926067
9/3/13,1639.77,17.82,92013,1687.1735,17.31805869
9/4/13,1653.08,17.82,92013,1687.1735,17.45862924
9/5/13,1655.08,17.82,92013,1687.1735,17.47975178
9/6/13,1655.17,17.82,92013,1687.1735,17.4807023
9/9/13,1671.71,17.82,92013,1687.1735,17.65538575
9/10/13,1683.99,17.82,92013,1687.1735,17.78507819
9/11/13,1689.13,17.82,92013,1687.1735,17.83936313
9/12/13,1683.42,17.82,92013,1687.1735,17.77905826
9/13/13,1687.99,17.82,92013,1687.1735,17.82732328
9/16/13,1697.6,17.82,92013,1687.1735,17.92881711
9/17/13,1704.76,17.82,92013,1687.1735,18.00443583
9/18/13,1725.52,17.82,92013,1687.1735,18.22368786
9/19/13,1722.34,17.82,92013,1687.1735,18.19010301
9/20/13,1709.91,17.82,92013,1687.1735,18.05882638
9/23/13,1701.84,17.82,92013,1687.1735,17.97359691
9/24/13,1697.42,17.82,92013,1687.1735,17.92691608
9/25/13,1692.77,17.82,92013,1687.1735,17.87780616
9/26/13,1698.67,17.82,92013,1687.1735,17.94011768
9/27/13,1691.75,17.82,92013,1687.1735,17.86703367
9/30/13,1681.55,17.82,92013,1687.1735,17.75930868
10/1/13,1695,17.53,102013,1720.026522,17.27523275
10/2/13,1693.87,17.53,102013,1720.026522,17.26371593
10/3/13,1678.66,17.53,102013,1720.026522,17.10869747
10/4/13,1690.5,17.53,102013,1720.026522,17.2293693
10/7/13,1676.12,17.53,102013,1720.026522,17.0828101
10/8/13,1655.45,17.53,102013,1720.026522,16.87214399
10/9/13,1656.4,17.53,102013,1720.026522,16.88182627
10/10/13,1692.56,17.53,102013,1720.026522,17.25036457
10/11/13,1703.2,17.53,102013,1720.026522,17.35880615
10/14/13,1710.14,17.53,102013,1720.026522,17.42953778
10/15/13,1698.06,17.53,102013,1720.026522,17.3064199
10/16/13,1721.54,17.53,102013,1720.026522,17.54572519
10/17/13,1733.15,17.53,102013,1720.026522,17.66405289
10/18/13,1744.5,17.53,102013,1720.026522,17.7797307
10/21/13,1744.66,17.53,102013,1720.026522,17.7813614
10/22/13,1754.67,17.53,102013,1720.026522,17.88338209
10/23/13,1746.38,17.53,102013,1720.026522,17.79889143
10/24/13,1752.07,17.53,102013,1720.026522,17.85688321
10/25/13,1759.77,17.53,102013,1720.026522,17.93536067
10/28/13,1762.11,17.53,102013,1720.026522,17.95920966
10/29/13,1771.95,17.53,102013,1720.026522,18.05949774
10/30/13,1763.31,17.53,102013,1720.026522,17.97143992
10/31/13,1756.54,17.53,102013,1720.026522,17.90244091
11/1/13,1761.64,18.02,112013,1783.541,17.80079754
11/4/13,1767.93,18.02,112013,1783.541,17.86435594
11/5/13,1762.97,18.02,112013,1783.541,17.81423676
11/6/13,1770.49,18.02,112013,1783.541,17.8902239
11/7/13,1747.15,18.02,112013,1783.541,17.65438082
11/8/13,1770.61,18.02,112013,1783.541,17.89143646
11/11/13,1771.89,18.02,112013,1783.541,17.90437045
11/12/13,1767.69,18.02,112013,1783.541,17.86193082
11/13/13,1782,18.02,112013,1783.541,18.0065287
11/14/13,1790.62,18.02,112013,1783.541,18.09363099
11/15/13,1798.18,18.02,112013,1783.541,18.17002232
11/18/13,1791.53,18.02,112013,1783.541,18.10282624
11/19/13,1787.87,18.02,112013,1783.541,18.06584313
11/20/13,1781.37,18.02,112013,1783.541,18.00016275
11/21/13,1795.85,18.02,112013,1783.541,18.14647843
11/22/13,1804.76,18.02,112013,1783.541,18.23651107
11/25/13,1802.48,18.02,112013,1783.541,18.21347242
11/26/13,1802.75,18.02,112013,1783.541,18.21620068
11/27/13,1807.23,18.02,112013,1783.541,18.26146962
11/29/13,1805.81,18.02,112013,1783.541,18.24712098
12/2/13,1800.9,18.45,122013,1807.775238,18.37654446
12/3/13,1795.15,18.45,122013,1807.775238,18.31787094
12/4/13,1792.81,18.45,122013,1807.775238,18.29399337
12/5/13,1785.03,18.45,122013,1807.775238,18.21460556
12/6/13,1805.09,18.45,122013,1807.775238,18.41929959
12/9/13,1808.37,18.45,122013,1807.775238,18.452769
12/10/13,1802.62,18.45,122013,1807.775238,18.39409549
12/11/13,1782.22,18.45,122013,1807.775238,18.18593207
12/12/13,1775.5,18.45,122013,1807.775238,18.11736059
12/13/13,1775.32,18.45,122013,1807.775238,18.11552385
12/16/13,1786.54,18.45,122013,1807.775238,18.23001373
12/17/13,1781,18.45,122013,1807.775238,18.17348308
12/18/13,1810.65,18.45,122013,1807.775238,18.47603433
12/19/13,1809.6,18.45,122013,1807.775238,18.46532003
12/20/13,1818.32,18.45,122013,1807.775238,18.55429969
12/23/13,1827.99,18.45,122013,1807.775238,18.65297324
12/24/13,1833.32,18.45,122013,1807.775238,18.70736103
12/26/13,1842.02,18.45,122013,1807.775238,18.79613661
12/27/13,1841.4,18.45,122013,1807.775238,18.78981007
12/30/13,1841.07,18.45,122013,1807.775238,18.78644272
12/31/13,1848.36,18.45,122013,1807.775238,18.86083054
1/2/14,1831.98,17.68,12014,1822.356667,17.76904021
1/3/14,1831.37,17.68,12014,1822.356667,17.7631236
1/6/14,1826.77,17.68,12014,1822.356667,17.71850652
1/7/14,1837.88,17.68,12014,1822.356667,17.82626645
1/8/14,1837.49,17.68,12014,1822.356667,17.8224837
1/9/14,1838.13,17.68,12014,1822.356667,17.8286913
1/10/14,1842.37,17.68,12014,1822.356667,17.8698166
1/13/14,1819.2,17.68,12014,1822.356667,17.64508234
1/14/14,1838.88,17.68,12014,1822.356667,17.83596582
1/15/14,1848.38,17.68,12014,1822.356667,17.92810977
1/16/14,1845.89,17.68,12014,1822.356667,17.90395836
1/17/14,1838.7,17.68,12014,1822.356667,17.83421993
1/21/14,1843.8,17.68,12014,1822.356667,17.88368669
1/22/14,1844.86,17.68,12014,1822.356667,17.89396801
1/23/14,1828.46,17.68,12014,1822.356667,17.73489845
1/24/14,1790.29,17.68,12014,1822.356667,17.36467374
1/27/14,1781.56,17.68,12014,1822.356667,17.27999829
1/28/14,1792.5,17.68,12014,1822.356667,17.38610933
1/29/14,1774.2,17.68,12014,1822.356667,17.20861098
1/30/14,1794.19,17.68,12014,1822.356667,17.40250126
1/31/14,1782.59,17.68,12014,1822.356667,17.28998864
2/3/14,1741.89,18.44,22014,1817.034737,17.67529194
2/4/14,1755.2,18.44,22014,1817.034737,17.81035106
2/5/14,1751.64,18.44,22014,1817.034737,17.77422706
2/6/14,1773.43,18.44,22014,1817.034737,17.99533437
2/7/14,1797.02,18.44,22014,1817.034737,18.23470663
2/10/14,1799.84,18.44,22014,1817.034737,18.26332171
2/11/14,1819.75,18.44,22014,1817.034737,18.4653523
2/12/14,1819.26,18.44,22014,1817.034737,18.46038017
2/13/14,1829.83,18.44,22014,1817.034737,18.56763599
2/14/14,1838.63,18.44,22014,1817.034737,18.65693128
2/18/14,1840.76,18.44,22014,1817.034737,18.6785448
2/19/14,1828.75,18.44,22014,1817.034737,18.55667702
2/20/14,1839.78,18.44,22014,1817.034737,18.66860055
2/21/14,1836.25,18.44,22014,1817.034737,18.63278096
2/24/14,1847.61,18.44,22014,1817.034737,18.74805306
2/25/14,1845.12,18.44,22014,1817.034737,18.72278655
2/26/14,1845.16,18.44,22014,1817.034737,18.72319244
2/27/14,1854.29,18.44,22014,1817.034737,18.8158363
2/28/14,1859.45,18.44,22014,1817.034737,18.86819581
3/3/14,1845.73,18.57,32014,1863.523333,18.38833154
3/4/14,1873.91,18.57,32014,1863.523333,18.66907855
3/5/14,1873.81,18.57,32014,1863.523333,18.66808229
3/6/14,1877.03,18.57,32014,1863.523333,18.70016197
3/7/14,1878.04,18.57,32014,1863.523333,18.71022423
3/10/14,1877.17,18.57,32014,1863.523333,18.70155674
3/11/14,1867.63,18.57,32014,1863.523333,18.60651321
3/12/14,1868.2,18.57,32014,1863.523333,18.61219192
3/13/14,1846.34,18.57,32014,1863.523333,18.39440875
3/14/14,1841.13,18.57,32014,1863.523333,18.34250343
3/17/14,1858.83,18.57,32014,1863.523333,18.51884204
3/18/14,1872.25,18.57,32014,1863.523333,18.65254058
3/19/14,1860.77,18.57,32014,1863.523333,18.53816955
3/20/14,1872.01,18.57,32014,1863.523333,18.65014955
3/21/14,1866.52,18.57,32014,1863.523333,18.59545469
3/24/14,1857.44,18.57,32014,1863.523333,18.50499398
3/25/14,1865.62,18.57,32014,1863.523333,18.58648832
3/26/14,1852.56,18.57,32014,1863.523333,18.45637633
3/27/14,1849.04,18.57,32014,1863.523333,18.42130786
3/28/14,1857.62,18.57,32014,1863.523333,18.50678725
3/31/14,1872.34,18.57,32014,1863.523333,18.65343722
4/1/14,1885.52,18.27,42014,1864.263333,18.47781213
4/2/14,1890.9,18.27,42014,1864.263333,18.53053532
4/3/14,1888.77,18.27,42014,1864.263333,18.50966164
4/4/14,1865.09,18.27,42014,1864.263333,18.27760121
4/7/14,1845.04,18.27,42014,1864.263333,18.08111423
4/8/14,1851.96,18.27,42014,1864.263333,18.14892919
4/9/14,1872.18,18.27,42014,1864.263333,18.34708214
4/10/14,1833.08,18.27,42014,1864.263333,17.96390803
4/11/14,1815.69,18.27,42014,1864.263333,17.79348865
4/14/14,1830.61,18.27,42014,1864.263333,17.9397024
4/15/14,1842.98,18.27,42014,1864.263333,18.06092654
4/16/14,1862.31,18.27,42014,1864.263333,18.25035763
4/17/14,1864.85,18.27,42014,1864.263333,18.27524925
4/21/14,1871.89,18.27,42014,1864.263333,18.34424019
4/22/14,1879.55,18.27,42014,1864.263333,18.41930703
4/23/14,1875.39,18.27,42014,1864.263333,18.37853966
4/24/14,1878.61,18.27,42014,1864.263333,18.41009517
4/25/14,1863.4,18.27,42014,1864.263333,18.26103946
4/28/14,1869.43,18.27,42014,1864.263333,18.32013256
4/29/14,1878.33,18.27,42014,1864.263333,18.40735122
4/30/14,1883.95,18.27,42014,1864.263333,18.46242637
5/1/14,1883.68,18.65,52014,1889.767143,18.59361443
5/2/14,1881.14,18.65,52014,1889.767143,18.56854235
5/5/14,1884.66,18.65,52014,1889.767143,18.60328791
5/6/14,1867.72,18.65,52014,1889.767143,18.43607489
5/7/14,1878.21,18.65,52014,1889.767143,18.53962061
5/8/14,1875.63,18.65,52014,1889.767143,18.5141537
5/9/14,1878.48,18.65,52014,1889.767143,18.54228576
5/12/14,1896.65,18.65,52014,1889.767143,18.72163999
5/13/14,1897.45,18.65,52014,1889.767143,18.7295367
5/14/14,1888.53,18.65,52014,1889.767143,18.64148829
5/15/14,1870.85,18.65,52014,1889.767143,18.4669708
5/16/14,1877.86,18.65,52014,1889.767143,18.5361658
5/19/14,1885.08,18.65,52014,1889.767143,18.60743369
5/20/14,1872.83,18.65,52014,1889.767143,18.48651518
5/21/14,1888.03,18.65,52014,1889.767143,18.63655284
5/22/14,1892.49,18.65,52014,1889.767143,18.68057705
5/23/14,1900.53,18.65,52014,1889.767143,18.75993907
5/27/14,1911.91,18.65,52014,1889.767143,18.8722699
5/28/14,1909.78,18.65,52014,1889.767143,18.85124489
5/29/14,1920.03,18.65,52014,1889.767143,18.9524216
5/30/14,1923.57,18.65,52014,1889.767143,18.98736458
6/2/14,1924.97,19.01,62014,1947.087619,18.79326814
6/3/14,1924.24,19.01,62014,1947.087619,18.78614123
6/4/14,1927.88,19.01,62014,1947.087619,18.82167815
6/5/14,1940.46,19.01,62014,1947.087619,18.94449529
6/6/14,1949.44,19.01,62014,1947.087619,19.03216603
6/9/14,1951.27,19.01,62014,1947.087619,19.05003212
6/10/14,1950.79,19.01,62014,1947.087619,19.04534593
6/11/14,1943.89,19.01,62014,1947.087619,18.977982
6/12/14,1930.11,19.01,62014,1947.087619,18.84344939
6/13/14,1936.16,19.01,62014,1947.087619,18.90251487
6/16/14,1937.78,19.01,62014,1947.087619,18.91833075
6/17/14,1941.99,19.01,62014,1947.087619,18.95943251
6/18/14,1956.98,19.01,62014,1947.087619,19.10577822
6/19/14,1959.48,19.01,62014,1947.087619,19.13018544
6/20/14,1962.87,19.01,62014,1947.087619,19.16328163
6/23/14,1962.61,19.01,62014,1947.087619,19.16074328
6/24/14,1949.98,19.01,62014,1947.087619,19.03743799
6/25/14,1959.53,19.01,62014,1947.087619,19.13067358
6/26/14,1957.22,19.01,62014,1947.087619,19.10812131
6/27/14,1960.96,19.01,62014,1947.087619,19.14463451
6/30/14,1960.23,19.01,62014,1947.087619,19.1375076
7/1/14,1973.32,18.22,72014,1973.1,18.2227316
7/2/14,1974.62,18.22,72014,1973.1,18.23473652
7/3/14,1985.44,18.22,72014,1973.1,18.33465441
7/7/14,1977.65,18.22,72014,1973.1,18.26271722
7/8/14,1963.71,18.22,72014,1973.1,18.13398753
7/9/14,1972.83,18.22,72014,1973.1,18.21820667
7/10/14,1964.68,18.22,72014,1973.1,18.14294505
7/11/14,1967.57,18.22,72014,1973.1,18.16963291
7/14/14,1977.1,18.22,72014,1973.1,18.25763822
7/15/14,1973.28,18.22,72014,1973.1,18.22236222
7/16/14,1981.57,18.22,72014,1973.1,18.29891668
7/17/14,1958.12,18.22,72014,1973.1,18.08236637
7/18/14,1978.22,18.22,72014,1973.1,18.26798092
7/21/14,1973.63,18.22,72014,1973.1,18.22559431
7/22/14,1983.53,18.22,72014,1973.1,18.31701641
7/23/14,1987.01,18.22,72014,1973.1,18.34915266
7/24/14,1987.98,18.22,72014,1973.1,18.35811017
7/25/14,1978.34,18.22,72014,1973.1,18.26908907
7/28/14,1978.91,18.22,72014,1973.1,18.27435276
7/29/14,1969.95,18.22,72014,1973.1,18.19161115
7/30/14,1970.07,18.22,72014,1973.1,18.1927193
7/31/14,1930.67,18.22,72014,1973.1,17.82887784
8/1/14,1925.15,18.91,82014,1961.531905,18.5562205
8/4/14,1938.99,18.91,82014,1961.531905,18.6896221
8/5/14,1920.21,18.91,82014,1961.531905,18.50860461
8/6/14,1920.24,18.91,82014,1961.531905,18.50889377
8/7/14,1909.57,18.91,82014,1961.531905,18.40604731
8/8/14,1931.59,18.91,82014,1961.531905,18.61829465
8/11/14,1936.92,18.91,82014,1961.531905,18.66966969
8/12/14,1933.75,18.91,82014,1961.531905,18.63911455
8/13/14,1946.72,18.91,82014,1961.531905,18.76413036
8/14/14,1955.18,18.91,82014,1961.531905,18.84567498
8/15/14,1955.06,18.91,82014,1961.531905,18.84451832
8/18/14,1971.74,18.91,82014,1961.531905,19.00529424
8/19/14,1981.6,18.91,82014,1961.531905,19.10033324
8/20/14,1986.51,18.91,82014,1961.531905,19.14765996
8/21/14,1992.37,18.91,82014,1961.531905,19.20414359
8/22/14,1988.4,18.91,82014,1961.531905,19.16587738
8/25/14,1997.92,18.91,82014,1961.531905,19.25763917
8/26/14,2000.02,18.91,82014,1961.531905,19.27788075
8/27/14,2000.12,18.91,82014,1961.531905,19.27884463
8/28/14,1996.74,18.91,82014,1961.531905,19.24626534
8/29/14,2003.37,18.91,82014,1961.531905,19.31017087
9/2/14,2002.28,18.61,92014,1993.22619,18.6980479
9/3/14,2000.72,18.61,92014,1993.22619,18.68348003
9/4/14,1997.65,18.61,92014,1993.22619,18.65481121
9/5/14,2007.71,18.61,92014,1993.22619,18.74875529
9/8/14,2001.54,18.61,92014,1993.22619,18.6911375
9/9/14,1988.44,18.61,92014,1993.22619,18.56880474
9/10/14,1995.69,18.61,92014,1993.22619,18.63650799
9/11/14,1997.45,18.61,92014,1993.22619,18.65294353
9/12/14,1985.54,18.61,92014,1993.22619,18.54172345
9/15/14,1984.13,18.61,92014,1993.22619,18.52855633
9/16/14,1998.98,18.61,92014,1993.22619,18.66723125
9/17/14,2001.57,18.61,92014,1993.22619,18.69141765
9/18/14,2011.36,18.61,92014,1993.22619,18.78284037
9/19/14,2010.4,18.61,92014,1993.22619,18.77387553
9/22/14,1994.29,18.61,92014,1993.22619,18.62343426
9/23/14,1982.77,18.61,92014,1993.22619,18.51585614
9/24/14,1998.3,18.61,92014,1993.22619,18.66088115
9/25/14,1965.99,18.61,92014,1993.22619,18.35915815
9/26/14,1982.85,18.61,92014,1993.22619,18.51660321
9/29/14,1977.8,18.61,92014,1993.22619,18.4694444
9/30/14,1972.29,18.61,92014,1993.22619,18.41798994
10/1/14,1946.16,19.72,102014,1937.274348,19.81537175
10/2/14,1946.17,19.72,102014,1937.274348,19.81547357
10/3/14,1967.9,19.72,102014,1937.274348,20.03672363
10/6/14,1964.82,19.72,102014,1937.274348,20.00536375
10/7/14,1935.1,19.72,102014,1937.274348,19.70276127
10/8/14,1968.89,19.72,102014,1937.274348,20.0468036
10/9/14,1928.21,19.72,102014,1937.274348,19.63260881
10/10/14,1906.13,19.72,102014,1937.274348,19.40779512
10/13/14,1874.74,19.72,102014,1937.274348,19.08818907
10/14/14,1877.7,19.72,102014,1937.274348,19.11832713
10/15/14,1862.49,19.72,102014,1937.274348,18.96346227
